Time (s);Axial;Horizontal;Vertical
0.00609375;0.01023531;-0.000430107;-0.003451824
0.00625;-0.00538969;0.015194893;0.012173176
0.00640625;-0.00538969;-0.000430107;0.012173176
0.0065625;-0.00538969;-0.000430107;-0.003451824
0.00671875;-0.00538969;-0.000430107;-0.019076824
0.006875;0.01023531;-0.016055107;-0.003451824
0.00703125;0.01023531;-0.016055107;-0.003451824
0.0071875;0.01023531;-0.016055107;0.012173176
0.00734375;0.01023531;0.015194893;-0.003451824
0.0075;-0.00538969;-0.000430107;0.012173176
0.00765625;-0.00538969;-0.016055107;-0.019076824
0.0078125;-0.00538969;-0.016055107;-0.003451824
0.00796875;-0.00538969;-0.000430107;0.012173176
0.008125;0.01023531;-0.000430107;-0.019076824
0.00828125;-0.00538969;-0.000430107;0.012173176
0.0084375;-0.00538969;0.015194893;-0.003451824
0.00859375;-0.00538969;-0.000430107;-0.003451824
0.00875;0.01023531;-0.000430107;-0.003451824
0.00890625;-0.00538969;-0.000430107;-0.019076824
0.0090625;-0.00538969;0.015194893;0.012173176
0.00921875;-0.00538969;-0.000430107;-0.003451824
0.009375;0.01023531;-0.000430107;-0.003451824
0.00953125;0.01023531;-0.000430107;0.012173176
0.0096875;-0.00538969;-0.016055107;0.012173176
0.00984375;-0.00538969;-0.016055107;-0.019076824
0.01;-0.00538969;-0.000430107;-0.019076824
0.01015625;-0.00538969;-0.016055107;-0.003451824
0.0103125;-0.00538969;-0.000430107;-0.003451824
0.01046875;0.01023531;0.015194893;-0.003451824
0.010625;-0.00538969;-0.000430107;-0.003451824
0.01078125;0.01023531;-0.000430107;-0.003451824
0.0109375;0.01023531;-0.016055107;-0.003451824
0.01109375;0.01023531;-0.000430107;-0.019076824
0.01125;-0.00538969;-0.000430107;-0.003451824
0.01140625;0.01023531;-0.016055107;0.012173176
0.0115625;-0.00538969;-0.000430107;-0.019076824
0.01171875;-0.00538969;-0.016055107;-0.003451824
0.011875;0.01023531;-0.016055107;0.012173176
0.01203125;-0.00538969;-0.000430107;-0.003451824
0.0121875;-0.00538969;-0.000430107;-0.003451824
0.01234375;-0.00538969;-0.000430107;0.012173176
0.0125;-0.00538969;-0.000430107;-0.003451824
0.01265625;-0.00538969;-0.000430107;0.012173176
0.0128125;-0.00538969;-0.000430107;0.012173176
0.01296875;-0.02101469;-0.000430107;-0.003451824
0.013125;-0.00538969;-0.000430107;0.012173176
0.01328125;-0.00538969;-0.000430107;-0.003451824
0.0134375;-0.00538969;-0.000430107;-0.003451824
0.01359375;-0.00538969;-0.000430107;-0.003451824
0.01375;-0.00538969;-0.000430107;-0.003451824
0.01390625;0.01023531;-0.000430107;-0.003451824
0.0140625;0.01023531;-0.000430107;-0.003451824
0.01421875;0.01023531;-0.000430107;0.012173176
0.014375;-0.00538969;-0.016055107;-0.019076824
0.01453125;-0.00538969;-0.000430107;0.012173176
0.0146875;0.01023531;0.015194893;-0.019076824
0.01484375;-0.00538969;-0.016055107;-0.003451824
0.015;-0.00538969;-0.016055107;0.012173176
0.01515625;-0.00538969;-0.000430107;0.012173176
0.0153125;0.01023531;-0.000430107;0.012173176
0.01546875;0.01023531;0.015194893;-0.003451824
0.015625;-0.00538969;0.015194893;0.012173176
0.01578125;0.01023531;-0.000430107;0.012173176
0.0159375;0.01023531;0.015194893;-0.003451824
0.01609375;-0.00538969;-0.016055107;0.012173176
0.01625;-0.00538969;-0.000430107;-0.003451824
0.01640625;-0.02101469;-0.000430107;-0.003451824
0.0165625;-0.02101469;-0.000430107;0.012173176
0.01671875;0.01023531;-0.000430107;-0.003451824
0.016875;-0.00538969;-0.000430107;0.012173176
0.01703125;0.01023531;-0.000430107;-0.003451824
0.0171875;-0.00538969;-0.000430107;-0.003451824
0.01734375;-0.00538969;-0.000430107;0.012173176
0.0175;-0.00538969;-0.000430107;-0.003451824
0.01765625;-0.00538969;-0.000430107;-0.003451824
0.0178125;0.01023531;-0.000430107;0.012173176
0.01796875;0.01023531;-0.016055107;0.012173176
0.018125;0.01023531;-0.000430107;-0.003451824
0.01828125;0.01023531;-0.000430107;-0.003451824
0.0184375;-0.00538969;-0.000430107;0.012173176
0.01859375;-0.00538969;-0.016055107;-0.003451824
0.01875;0.01023531;-0.000430107;0.012173176
0.01890625;-0.00538969;-0.000430107;-0.003451824
0.0190625;0.01023531;-0.016055107;-0.003451824
0.01921875;0.01023531;-0.000430107;0.012173176
0.019375;-0.00538969;0.015194893;-0.003451824
0.01953125;0.01023531;-0.000430107;0.012173176
0.0196875;0.01023531;-0.016055107;0.012173176
0.01984375;0.01023531;-0.000430107;-0.003451824
0.02;0.01023531;-0.000430107;-0.003451824
0.02015625;-0.00538969;-0.000430107;-0.003451824
0.0203125;0.01023531;-0.000430107;0.012173176
0.02046875;0.01023531;-0.000430107;0.012173176
0.020625;0.01023531;0.015194893;-0.019076824
0.02078125;-0.00538969;-0.000430107;-0.003451824
0.0209375;-0.00538969;-0.000430107;-0.003451824
0.02109375;-0.00538969;-0.000430107;-0.003451824
0.02125;-0.00538969;-0.016055107;0.012173176
0.02140625;-0.02101469;-0.000430107;-0.003451824
0.0215625;-0.02101469;-0.000430107;0.012173176
0.02171875;-0.00538969;-0.016055107;-0.019076824
0.021875;-0.00538969;0.030819893;0.012173176
0.02203125;0.01023531;-0.000430107;-0.003451824
0.0221875;0.01023531;-0.000430107;-0.019076824
0.02234375;-0.00538969;0.015194893;-0.019076824
0.0225;0.01023531;-0.016055107;0.012173176
0.02265625;0.01023531;-0.016055107;-0.003451824
0.0228125;0.01023531;-0.000430107;-0.019076824
0.02296875;-0.00538969;0.015194893;-0.003451824
0.023125;-0.00538969;-0.016055107;-0.003451824
0.02328125;-0.02101469;-0.000430107;-0.003451824
0.0234375;-0.00538969;-0.000430107;-0.019076824
0.02359375;0.01023531;-0.000430107;-0.019076824
0.02375;0.01023531;-0.000430107;-0.003451824
0.02390625;-0.00538969;-0.016055107;0.012173176
0.0240625;-0.00538969;-0.000430107;-0.003451824
0.02421875;-0.00538969;-0.000430107;0.012173176
0.024375;0.01023531;-0.000430107;-0.003451824
0.02453125;-0.00538969;-0.000430107;0.012173176
0.0246875;0.01023531;-0.016055107;-0.019076824
0.02484375;0.01023531;-0.000430107;-0.003451824
0.025;-0.00538969;0.015194893;-0.003451824
0.02515625;-0.00538969;-0.000430107;-0.003451824
0.0253125;0.01023531;0.015194893;0.012173176
0.02546875;-0.00538969;-0.000430107;-0.003451824
0.025625;-0.00538969;-0.000430107;-0.019076824
0.02578125;-0.00538969;-0.000430107;-0.003451824
0.0259375;-0.00538969;-0.000430107;0.012173176
0.02609375;-0.00538969;-0.000430107;-0.003451824
0.02625;-0.00538969;-0.016055107;-0.003451824
0.02640625;-0.00538969;-0.016055107;-0.003451824
0.0265625;-0.00538969;-0.000430107;-0.019076824
0.02671875;-0.00538969;0.015194893;-0.019076824
0.026875;0.01023531;-0.000430107;-0.003451824
0.02703125;-0.00538969;-0.000430107;-0.003451824
0.0271875;-0.00538969;-0.016055107;0.012173176
0.02734375;-0.00538969;-0.016055107;-0.003451824
0.0275;-0.00538969;-0.000430107;-0.019076824
0.02765625;-0.02101469;-0.016055107;-0.003451824
0.0278125;-0.00538969;-0.000430107;0.012173176
0.02796875;-0.00538969;-0.000430107;-0.003451824
0.028125;-0.00538969;-0.000430107;-0.019076824
0.02828125;-0.00538969;-0.016055107;0.012173176
0.0284375;-0.00538969;-0.000430107;0.012173176
0.02859375;-0.00538969;-0.000430107;-0.003451824
0.02875;-0.00538969;-0.000430107;-0.019076824
0.02890625;-0.00538969;-0.000430107;0.012173176
0.0290625;-0.00538969;-0.000430107;-0.019076824
0.02921875;-0.00538969;-0.000430107;-0.003451824
0.029375;-0.00538969;-0.000430107;0.012173176
0.02953125;-0.00538969;-0.000430107;-0.003451824
0.0296875;-0.00538969;-0.000430107;0.012173176
0.02984375;-0.02101469;-0.016055107;0.012173176
0.03;-0.00538969;-0.000430107;0.012173176
0.03015625;-0.00538969;-0.000430107;-0.003451824
0.0303125;-0.02101469;-0.000430107;-0.003451824
0.03046875;0.01023531;-0.016055107;-0.003451824
0.030625;0.01023531;0.015194893;-0.019076824
0.03078125;0.01023531;-0.000430107;0.012173176
0.0309375;0.01023531;-0.000430107;-0.019076824
0.03109375;-0.00538969;0.015194893;-0.019076824
0.03125;0.01023531;0.015194893;-0.019076824
0.03140625;-0.00538969;-0.000430107;-0.034701824
0.0315625;-0.00538969;-0.000430107;-0.003451824
0.03171875;-0.00538969;-0.000430107;0.012173176
0.031875;-0.00538969;-0.000430107;-0.003451824
0.03203125;-0.00538969;-0.000430107;0.012173176
0.0321875;-0.00538969;-0.000430107;-0.003451824
0.03234375;-0.00538969;-0.000430107;-0.003451824
0.0325;-0.00538969;-0.000430107;-0.003451824
0.03265625;0.01023531;0.015194893;-0.003451824
0.0328125;-0.00538969;-0.016055107;-0.003451824
0.03296875;-0.00538969;-0.016055107;-0.019076824
0.033125;-0.00538969;-0.016055107;-0.003451824
0.03328125;0.01023531;-0.016055107;0.012173176
0.0334375;0.01023531;-0.000430107;-0.003451824
0.03359375;-0.00538969;-0.016055107;-0.003451824
0.03375;-0.00538969;-0.000430107;-0.003451824
0.03390625;-0.00538969;-0.000430107;-0.019076824
0.0340625;0.01023531;-0.000430107;0.012173176
0.03421875;0.01023531;-0.000430107;-0.003451824
0.034375;-0.00538969;0.015194893;0.027798176
0.03453125;-0.00538969;-0.016055107;-0.003451824
0.0346875;-0.00538969;-0.016055107;-0.019076824
0.03484375;0.01023531;-0.000430107;-0.003451824
0.035;0.01023531;-0.000430107;-0.003451824
0.03515625;0.01023531;-0.016055107;-0.019076824
0.0353125;-0.00538969;-0.000430107;-0.003451824
0.03546875;0.01023531;-0.000430107;0.012173176
0.035625;-0.00538969;-0.000430107;-0.019076824
0.03578125;-0.00538969;-0.000430107;-0.003451824
0.0359375;-0.00538969;-0.000430107;0.012173176
0.03609375;-0.00538969;-0.000430107;-0.003451824
0.03625;-0.00538969;-0.031680107;-0.003451824
0.03640625;-0.00538969;-0.016055107;-0.003451824
0.0365625;0.01023531;0.015194893;-0.003451824
0.03671875;0.01023531;-0.016055107;0.012173176
0.036875;-0.00538969;-0.000430107;-0.003451824
0.03703125;0.01023531;-0.000430107;-0.019076824
0.0371875;0.01023531;-0.000430107;0.012173176
0.03734375;0.01023531;0.015194893;0.012173176
0.0375;-0.00538969;0.015194893;-0.003451824
0.03765625;-0.00538969;0.015194893;0.012173176
0.0378125;-0.00538969;-0.000430107;-0.003451824
0.03796875;0.01023531;0.015194893;-0.003451824
0.038125;-0.00538969;-0.000430107;-0.003451824
0.03828125;-0.00538969;-0.000430107;-0.003451824
0.0384375;-0.00538969;-0.000430107;0.012173176
0.03859375;-0.00538969;-0.016055107;-0.003451824
0.03875;-0.00538969;-0.000430107;0.012173176
0.03890625;-0.00538969;-0.000430107;-0.003451824
0.0390625;-0.00538969;0.015194893;0.012173176
0.03921875;0.01023531;-0.000430107;-0.003451824
0.039375;0.01023531;-0.000430107;-0.003451824
0.03953125;-0.00538969;-0.000430107;-0.003451824
0.0396875;0.01023531;-0.016055107;-0.003451824
0.03984375;0.01023531;-0.000430107;-0.003451824
0.04;-0.00538969;-0.000430107;-0.003451824
0.04015625;-0.00538969;0.015194893;-0.003451824
0.0403125;-0.00538969;-0.000430107;-0.003451824
0.04046875;-0.00538969;-0.016055107;-0.003451824
0.040625;0.01023531;0.015194893;-0.003451824
0.04078125;-0.00538969;0.015194893;-0.003451824
0.0409375;0.01023531;-0.000430107;0.012173176
0.04109375;0.01023531;-0.000430107;0.012173176
0.04125;0.01023531;-0.000430107;0.012173176
0.04140625;-0.00538969;-0.000430107;-0.019076824
0.0415625;0.01023531;-0.016055107;0.012173176
0.04171875;-0.00538969;-0.000430107;-0.003451824
0.041875;-0.00538969;-0.016055107;0.012173176
0.04203125;0.01023531;-0.000430107;-0.003451824
0.0421875;-0.00538969;-0.000430107;-0.019076824
0.04234375;0.01023531;-0.016055107;-0.003451824
0.0425;0.01023531;-0.016055107;-0.003451824
0.04265625;-0.00538969;0.015194893;-0.003451824
0.0428125;0.01023531;-0.000430107;-0.003451824
0.04296875;0.01023531;0.015194893;-0.003451824
0.043125;-0.00538969;-0.000430107;-0.003451824
0.04328125;-0.00538969;-0.016055107;0.012173176
0.0434375;0.01023531;-0.000430107;-0.003451824
0.04359375;-0.00538969;-0.000430107;-0.003451824
0.04375;-0.00538969;-0.000430107;0.012173176
0.04390625;-0.00538969;-0.000430107;-0.019076824
0.0440625;-0.00538969;-0.016055107;0.012173176
0.04421875;0.01023531;-0.000430107;-0.003451824
0.044375;-0.00538969;0.015194893;-0.003451824
0.04453125;-0.00538969;-0.000430107;-0.003451824
0.0446875;-0.00538969;-0.000430107;-0.003451824
0.04484375;-0.00538969;-0.016055107;0.027798176
0.045;-0.00538969;-0.016055107;-0.003451824
0.04515625;-0.00538969;-0.000430107;-0.019076824
0.0453125;0.01023531;-0.000430107;-0.019076824
0.04546875;0.01023531;-0.000430107;-0.003451824
0.045625;0.01023531;-0.000430107;-0.003451824
0.04578125;-0.00538969;0.015194893;-0.003451824
0.0459375;-0.00538969;-0.000430107;-0.003451824
0.04609375;-0.00538969;-0.016055107;-0.003451824
0.04625;0.01023531;-0.016055107;-0.003451824
0.04640625;0.01023531;-0.000430107;-0.003451824
0.0465625;-0.00538969;-0.000430107;0.012173176
0.04671875;-0.00538969;0.015194893;0.012173176
0.046875;-0.02101469;-0.000430107;-0.003451824
0.04703125;-0.00538969;0.015194893;0.012173176
0.0471875;-0.00538969;-0.031680107;-0.003451824
0.04734375;-0.00538969;-0.000430107;-0.003451824
0.0475;-0.00538969;-0.000430107;-0.003451824
0.04765625;-0.00538969;-0.016055107;-0.003451824
0.0478125;-0.00538969;-0.000430107;-0.003451824
0.04796875;0.01023531;-0.016055107;0.012173176
0.048125;0.01023531;-0.000430107;-0.003451824
0.04828125;0.01023531;0.015194893;-0.019076824
0.0484375;-0.00538969;-0.016055107;-0.003451824
0.04859375;-0.00538969;0.015194893;-0.003451824
0.04875;0.01023531;0.030819893;0.012173176
0.04890625;0.01023531;-0.000430107;-0.003451824
0.0490625;0.01023531;-0.000430107;-0.003451824
0.04921875;-0.00538969;-0.016055107;-0.019076824
0.049375;0.01023531;-0.016055107;-0.003451824
0.04953125;-0.02101469;-0.000430107;-0.003451824
0.0496875;-0.02101469;-0.016055107;0.012173176
0.04984375;-0.00538969;-0.016055107;0.012173176
0.05;-0.00538969;0.015194893;-0.003451824
0.05015625;-0.00538969;-0.000430107;0.012173176
0.0503125;-0.00538969;-0.000430107;-0.019076824
0.05046875;-0.00538969;-0.000430107;-0.003451824
0.050625;-0.00538969;0.015194893;-0.003451824
0.05078125;-0.00538969;0.015194893;-0.003451824
0.0509375;0.01023531;-0.016055107;-0.019076824
0.05109375;0.01023531;-0.000430107;-0.003451824
0.05125;-0.00538969;0.015194893;-0.003451824
0.05140625;0.01023531;-0.000430107;-0.003451824
0.0515625;-0.00538969;0.015194893;0.012173176
0.05171875;-0.00538969;0.015194893;0.012173176
0.051875;-0.00538969;-0.000430107;-0.019076824
0.05203125;0.01023531;-0.016055107;-0.003451824
0.0521875;-0.00538969;0.015194893;-0.003451824
0.05234375;-0.00538969;-0.000430107;0.012173176
0.0525;0.01023531;-0.016055107;0.012173176
0.05265625;-0.00538969;-0.000430107;-0.003451824
0.0528125;0.01023531;-0.016055107;-0.003451824
0.05296875;-0.00538969;-0.016055107;0.012173176
0.053125;-0.00538969;-0.031680107;-0.019076824
0.05328125;-0.00538969;-0.016055107;-0.019076824
0.0534375;-0.00538969;-0.000430107;-0.003451824
0.05359375;-0.00538969;-0.016055107;0.012173176
0.05375;0.01023531;-0.000430107;0.012173176
0.05390625;0.01023531;0.015194893;0.012173176
0.0540625;-0.00538969;-0.016055107;0.012173176
0.05421875;-0.00538969;-0.016055107;-0.003451824
0.054375;-0.00538969;-0.016055107;0.012173176
0.05453125;0.01023531;-0.000430107;0.012173176
0.0546875;0.01023531;-0.000430107;-0.003451824
0.05484375;0.01023531;0.015194893;-0.003451824
0.055;-0.00538969;0.015194893;-0.003451824
0.05515625;-0.00538969;-0.016055107;0.012173176
0.0553125;0.01023531;-0.016055107;-0.003451824
0.05546875;-0.00538969;-0.000430107;-0.003451824
0.055625;0.01023531;-0.016055107;0.012173176
0.05578125;0.01023531;-0.000430107;0.012173176
0.0559375;-0.00538969;-0.016055107;-0.019076824
0.05609375;-0.00538969;-0.016055107;-0.003451824
0.05625;-0.00538969;0.015194893;0.012173176
0.05640625;-0.02101469;-0.000430107;-0.003451824
0.0565625;0.01023531;-0.016055107;-0.003451824
0.05671875;0.01023531;-0.016055107;-0.019076824
0.056875;0.01023531;0.015194893;-0.003451824
0.05703125;-0.00538969;-0.000430107;0.012173176
0.0571875;-0.00538969;-0.016055107;0.012173176
0.05734375;0.01023531;-0.016055107;-0.003451824
0.0575;-0.00538969;-0.000430107;-0.003451824
0.05765625;-0.00538969;0.015194893;-0.003451824
0.0578125;0.01023531;-0.016055107;-0.003451824
0.05796875;0.01023531;-0.000430107;0.012173176
0.058125;-0.00538969;-0.000430107;-0.003451824
0.05828125;0.01023531;-0.016055107;-0.019076824
0.0584375;-0.00538969;-0.000430107;-0.019076824
0.05859375;-0.00538969;-0.000430107;-0.003451824
0.05875;0.01023531;-0.000430107;-0.003451824
0.05890625;0.01023531;-0.000430107;-0.019076824
0.0590625;-0.02101469;-0.000430107;-0.003451824
0.05921875;-0.02101469;-0.000430107;0.012173176
0.059375;-0.00538969;-0.000430107;-0.019076824
0.05953125;-0.02101469;-0.016055107;-0.003451824
0.0596875;-0.02101469;-0.000430107;-0.003451824
0.05984375;-0.00538969;0.015194893;0.027798176
0.06;-0.00538969;-0.000430107;-0.003451824
0.06015625;0.01023531;-0.000430107;-0.003451824
0.0603125;-0.00538969;-0.016055107;0.012173176
0.06046875;-0.00538969;-0.016055107;0.012173176
0.060625;-0.00538969;-0.016055107;-0.003451824
0.06078125;-0.00538969;-0.000430107;0.012173176
0.0609375;-0.00538969;0.015194893;0.012173176
0.06109375;0.01023531;-0.000430107;-0.003451824
0.06125;-0.00538969;-0.000430107;0.012173176
0.06140625;-0.00538969;-0.016055107;0.012173176
0.0615625;0.01023531;-0.000430107;-0.003451824
0.06171875;-0.00538969;-0.000430107;-0.019076824
0.061875;-0.00538969;0.015194893;0.012173176
0.06203125;-0.00538969;-0.000430107;-0.003451824
0.0621875;-0.00538969;0.015194893;0.012173176
0.06234375;-0.00538969;-0.000430107;0.012173176
0.0625;-0.02101469;-0.000430107;-0.003451824
0.06265625;-0.00538969;0.015194893;0.012173176
0.0628125;-0.00538969;-0.000430107;-0.019076824
0.06296875;-0.00538969;-0.000430107;-0.003451824
0.063125;-0.00538969;-0.000430107;0.012173176
0.06328125;-0.00538969;0.015194893;-0.003451824
0.0634375;-0.00538969;-0.000430107;-0.003451824
0.06359375;-0.00538969;-0.000430107;-0.003451824
0.06375;-0.00538969;-0.000430107;-0.003451824
0.06390625;0.01023531;-0.000430107;-0.003451824
0.0640625;-0.00538969;-0.000430107;-0.003451824
0.06421875;-0.00538969;-0.000430107;-0.003451824
0.064375;-0.00538969;0.015194893;-0.019076824
0.06453125;0.01023531;0.030819893;-0.019076824
0.0646875;0.02586031;-0.000430107;-0.003451824
0.06484375;0.01023531;-0.000430107;-0.003451824
0.065;0.01023531;-0.016055107;0.012173176
0.06515625;-0.00538969;-0.000430107;-0.019076824
0.0653125;-0.00538969;-0.000430107;-0.019076824
0.06546875;-0.00538969;-0.000430107;-0.003451824
0.065625;-0.00538969;0.015194893;-0.003451824
0.06578125;-0.00538969;-0.016055107;-0.003451824
0.0659375;0.01023531;-0.016055107;-0.003451824
0.06609375;0.01023531;-0.000430107;0.012173176
0.06625;0.01023531;-0.000430107;-0.003451824
0.06640625;-0.00538969;-0.016055107;0.027798176
0.0665625;0.01023531;0.015194893;-0.003451824
0.06671875;0.01023531;0.015194893;0.012173176
0.066875;-0.00538969;-0.000430107;0.012173176
0.06703125;-0.00538969;-0.000430107;-0.003451824
0.0671875;0.01023531;0.015194893;-0.003451824
0.06734375;0.01023531;0.015194893;0.012173176
0.0675;0.01023531;-0.016055107;0.012173176
0.06765625;-0.00538969;-0.000430107;-0.003451824
0.0678125;-0.00538969;0.015194893;0.027798176
0.06796875;-0.00538969;-0.016055107;-0.003451824
0.068125;-0.00538969;0.015194893;-0.019076824
0.06828125;0.01023531;-0.000430107;0.012173176
0.0684375;-0.00538969;-0.000430107;-0.003451824
0.06859375;0.01023531;-0.000430107;0.012173176
0.06875;0.01023531;0.015194893;0.012173176
0.06890625;0.01023531;0.015194893;0.012173176
0.0690625;-0.00538969;-0.016055107;-0.003451824
0.06921875;-0.00538969;-0.016055107;-0.003451824
0.069375;-0.00538969;-0.000430107;0.012173176
0.06953125;-0.00538969;-0.000430107;-0.003451824
0.0696875;0.01023531;-0.000430107;-0.003451824
0.06984375;-0.00538969;-0.016055107;-0.003451824
0.07;-0.02101469;-0.000430107;-0.003451824
0.07015625;-0.00538969;-0.000430107;-0.003451824
0.0703125;0.01023531;-0.000430107;-0.003451824
0.07046875;-0.00538969;0.015194893;0.012173176
0.070625;-0.02101469;-0.000430107;-0.003451824
0.07078125;-0.02101469;-0.000430107;-0.003451824
0.0709375;-0.00538969;-0.016055107;-0.003451824
0.07109375;-0.00538969;-0.000430107;0.012173176
0.07125;-0.00538969;-0.000430107;-0.003451824
0.07140625;-0.00538969;-0.000430107;-0.003451824
0.0715625;-0.00538969;0.015194893;0.012173176
0.07171875;-0.00538969;0.015194893;-0.003451824
0.071875;-0.00538969;-0.016055107;-0.003451824
0.07203125;-0.00538969;-0.000430107;0.012173176
0.0721875;-0.00538969;0.015194893;-0.003451824
0.07234375;-0.00538969;-0.000430107;-0.003451824
0.0725;-0.00538969;0.015194893;-0.003451824
0.07265625;-0.00538969;-0.000430107;0.012173176
0.0728125;0.01023531;-0.016055107;0.012173176
0.07296875;-0.00538969;0.015194893;-0.003451824
0.073125;-0.00538969;-0.016055107;-0.003451824
0.07328125;-0.00538969;-0.000430107;-0.019076824
0.0734375;-0.00538969;-0.000430107;0.012173176
0.07359375;-0.00538969;-0.016055107;0.012173176
0.07375;-0.00538969;-0.000430107;-0.019076824
0.07390625;-0.00538969;-0.000430107;-0.019076824
0.0740625;-0.00538969;0.015194893;0.012173176
0.07421875;-0.00538969;-0.000430107;-0.003451824
0.074375;0.01023531;-0.000430107;-0.003451824
0.07453125;0.01023531;-0.000430107;0.012173176
0.0746875;0.01023531;-0.000430107;-0.003451824
0.07484375;-0.00538969;-0.016055107;0.012173176
0.075;-0.00538969;-0.000430107;0.012173176
0.07515625;-0.00538969;-0.000430107;0.012173176
0.0753125;-0.00538969;-0.016055107;0.012173176
0.07546875;-0.00538969;-0.000430107;-0.003451824
0.075625;-0.00538969;-0.016055107;-0.003451824
0.07578125;-0.00538969;-0.000430107;-0.003451824
0.0759375;-0.00538969;0.015194893;0.012173176
0.07609375;-0.00538969;0.015194893;-0.003451824
0.07625;-0.00538969;-0.000430107;0.012173176
0.07640625;0.01023531;-0.000430107;0.012173176
0.0765625;-0.00538969;-0.000430107;-0.003451824
0.07671875;-0.00538969;-0.016055107;0.027798176
0.076875;-0.00538969;-0.000430107;-0.003451824
0.07703125;0.01023531;-0.000430107;-0.003451824
0.0771875;-0.00538969;-0.000430107;-0.003451824
0.07734375;-0.00538969;-0.000430107;-0.003451824
0.0775;-0.00538969;-0.000430107;-0.003451824
0.07765625;-0.00538969;-0.016055107;0.012173176
0.0778125;-0.00538969;-0.016055107;-0.003451824
0.07796875;0.01023531;-0.000430107;-0.003451824
0.078125;-0.00538969;-0.000430107;0.012173176
0.07828125;-0.00538969;-0.016055107;-0.019076824
0.0784375;-0.00538969;-0.000430107;-0.003451824
0.07859375;-0.00538969;-0.016055107;-0.003451824
0.07875;-0.00538969;-0.016055107;0.012173176
0.07890625;0.01023531;-0.000430107;0.012173176
0.0790625;-0.00538969;-0.000430107;-0.003451824
0.07921875;-0.00538969;-0.000430107;0.012173176
0.079375;-0.00538969;0.015194893;-0.019076824
0.07953125;-0.00538969;-0.016055107;0.012173176
0.0796875;-0.00538969;-0.000430107;-0.003451824
0.07984375;0.01023531;0.015194893;0.012173176
0.08;0.01023531;-0.000430107;0.027798176
0.08015625;0.01023531;-0.000430107;-0.019076824
0.0803125;-0.00538969;0.015194893;-0.003451824
0.08046875;-0.00538969;-0.016055107;0.012173176
0.080625;-0.00538969;-0.000430107;-0.003451824
0.08078125;-0.00538969;-0.000430107;0.012173176
0.0809375;-0.00538969;-0.000430107;0.012173176
0.08109375;0.01023531;-0.016055107;-0.003451824
0.08125;0.01023531;-0.000430107;-0.003451824
0.08140625;-0.00538969;-0.000430107;-0.003451824
0.0815625;0.01023531;-0.000430107;-0.003451824
0.08171875;-0.02101469;0.015194893;0.012173176
0.081875;-0.00538969;-0.000430107;-0.003451824
0.08203125;0.01023531;-0.016055107;-0.003451824
0.0821875;-0.00538969;-0.000430107;-0.003451824
0.08234375;-0.02101469;0.015194893;-0.003451824
0.0825;-0.00538969;-0.000430107;-0.003451824
0.08265625;-0.00538969;-0.000430107;-0.003451824
0.0828125;-0.00538969;-0.000430107;-0.003451824
0.08296875;-0.00538969;-0.000430107;0.012173176
0.083125;-0.00538969;0.015194893;-0.003451824
0.08328125;-0.00538969;-0.000430107;-0.003451824
0.0834375;-0.00538969;-0.000430107;-0.003451824
0.08359375;-0.00538969;-0.016055107;-0.003451824
0.08375;-0.00538969;-0.000430107;0.012173176
0.08390625;0.01023531;-0.000430107;-0.003451824
0.0840625;0.01023531;-0.000430107;0.012173176
