Time (s);Axial;Horizontal;Vertical
0.054761905;0.012567409;-0.0124976;-0.009859429
0.054960317;-0.001280836;0.00463549;-0.002277718
0.05515873;0.000175488;0.010579515;0.005091919
0.055357143;0.028347888;-0.004333614;0.002865328
0.055555556;-0.004431895;0.004388749;0.003986611
0.055753968;0.008633722;-0.002393032;0.003279223
0.055952381;-0.006874185;-0.011739163;0.003984822
0.056150794;-0.004780121;-0.001003903;0.001986994
0.056349206;-0.009461279;0.002346646;-0.012322651
0.056547619;0.000113223;-0.000773111;0.00827433
0.056746032;0.004875862;0.002190146;-0.004600273
0.056944444;-0.007216015;-0.000593722;-0.007047163
0.057142857;-0.008479638;0.0019149;0.005356921
0.05734127;0.003806044;-0.000361046;0.004202618
0.057539683;0.001889188;0.001830339;-0.006226288
0.057738095;-0.009487817;-0.000304664;-0.005326019
0.057936508;-0.004759449;0.001662593;0.009214057
0.058134921;-0.007752709;-0.000108155;-0.013289557
0.058333333;0.007858363;0.001592733;-0.010267959
0.058531746;-0.003708165;-0.000116618;-0.014971243
0.058730159;0.006279544;0.001512516;-0.009481417
0.058928571;-0.003078039;4.08067E-05;-0.015331374
0.059126984;0.006887019;0.001454059;0.014096989
0.059325397;-0.007496543;-4.51935E-05;0.007425083
0.05952381;-0.007919995;0.001558721;-0.00729929
0.059722222;0.001764168;-0.000211029;-0.001979218
0.059920635;0.003278215;0.002414379;-0.007804619
0.060119048;-0.002484593;-0.007893074;0.006973995
0.06031746;0.016791218;-0.019197063;0.003343953
0.060515873;-0.007074248;-0.001285013;-0.008806096
0.060714286;0.008125999;-0.011049485;0.010635866
0.060912698;-0.00413835;-0.01745931;0.01077558
0.061111111;0.006854326;0.000805706;0.013032808
0.061309524;-0.003642491;0.000369407;0.008833899
0.061507937;0.007201348;0.00108071;-0.001479851
0.061706349;-0.006628774;0.000291321;0.010587944
0.061904762;-0.007677001;0.00162955;0.014709129
0.062103175;-0.00082954;-0.003164925;0.002820148
0.062301587;0.00690635;-0.019823581;0.004155649
0.0625;-0.012543091;-0.005700428;-0.002177344
0.062698413;0.00598931;0.000816431;-0.01692401
0.062896825;0.000852831;0.002798185;-0.008359657
0.063095238;-0.01015501;-0.012192523;-0.017266379
0.063293651;0.007255678;-0.003578736;0.003881587
0.063492063;0.010288746;-0.010127196;-0.011589275
0.063690476;-0.004471566;-0.018213046;0.002306475
0.063888889;0.006889381;0.002306424;0.004222764
0.064087302;-0.004553053;-0.001032403;0.018364681
0.064285714;-0.0092335;0.004046231;-0.015184627
0.064484127;-0.000462815;0.01574913;0.010729803
0.06468254;0.004924298;-0.004491499;-0.007205711
0.064880952;-0.003597732;0.010704357;-0.003253327
0.065079365;0.014137228;0.008356545;-0.004670845
0.065277778;0.000586793;0.008874312;-0.005612241
0.06547619;-0.009937493;0.002369005;0.005305781
0.065674603;0.006455031;-0.015210698;0.004528178
0.065873016;-0.001090891;0.023021512;-0.009261237
0.066071429;-0.008487602;-0.014571929;-0.00035833
0.066269841;-0.005478594;0.000821747;-0.008331762
0.066468254;-0.006429191;-0.015614486;-0.014490114
0.066666667;-0.008212206;0.002446391;0.005221976
0.066865079;-0.019374078;-0.001781613;0.002220525
0.067063492;0.010764167;0.004378501;0.00471796
0.067261905;-0.011275894;-0.006561892;0.002433552
0.067460317;-0.002082318;-0.01020751;0.004867686
0.06765873;-0.015480244;0.001802709;0.001892103
0.067857143;-0.017688514;0.002217419;0.006388559
0.068055556;0.005273279;-0.009052685;-0.007148848
0.068253968;0.009680998;-0.008482907;-0.004596577
0.068452381;0.010771346;0.006194815;0.007195248
0.068650794;-0.002942647;-0.015271239;0.000749125
0.068849206;-0.007665384;-0.001109367;0.006396784
0.069047619;-0.006127282;0.000959054;-0.01310073
0.069246032;-0.005634341;0.00089331;0.004416002
0.069444444;0.008548484;0.00068732;0.002534641
0.069642857;-0.00749661;-0.000694048;0.003210916
0.06984127;-0.006937392;-0.017054272;-0.01516305
0.070039683;-0.001703143;0.012730166;0.016188993
0.070238095;0.007711344;0.003258176;0.006101622
0.070436508;-0.012902142;-0.012367411;-0.014382706
0.070634921;0.005247064;0.005132731;-0.013841735
0.070833333;0.008974068;-0.001676779;-0.001700149
0.071031746;0.011465103;0.002039593;-0.004514561
0.071230159;-0.002979949;0.000712037;-0.017391787
0.071428571;-0.007600894;-0.011986958;0.015531911
0.071626984;-0.005475454;-0.003093062;0.007710828
0.071825397;-0.007775556;0.002845324;0.000357761
0.07202381;-0.003849051;-0.000593858;0.007426514
0.072222222;0.006948974;0.00114261;-0.002784596
0.072420635;-0.004155084;0.003250889;-0.006097303
0.072619048;0.008093559;0.016081434;-0.003199802
0.07281746;-0.007140245;-0.004120438;-0.002318369
0.073015873;0.01838943;0.004420347;0.018568529
0.073214286;-0.005851797;-0.002472807;-0.001892553
0.073412698;0.013040491;0.003663398;0.007047786
0.073611111;0.020832606;-0.002077315;0.001055493
0.073809524;-0.007054686;0.003591351;0.005428328
0.074007937;0.007371899;-0.002178393;0.002178921
0.074206349;-0.002987459;0.003701407;0.004601492
0.074404762;-0.008381992;-0.002373587;0.002985253
0.074603175;0.011427213;0.004203133;0.003096594
0.074801587;0.006119442;-0.003301455;-0.011970626
0.075;-0.00430331;0.005806543;0.005528225
0.075198413;0.011765913;-0.007923832;0.002735628
0.075396825;0.005305116;-0.008240311;0.001058234
0.075595238;-0.011019362;-0.001505472;-0.018014537
0.075793651;0.003814184;0.011055905;-0.001590119
0.075992063;0.00262487;0.008451506;-0.003545867
0.076190476;-0.009580494;0.000629846;-0.016469107
0.076388889;-0.004563093;-0.010854244;1.68246E-06
0.076587302;-0.007769441;-0.005089086;0.004330529
0.076785714;-0.005617;0.003294315;0.00330676
0.076984127;0.006410756;-0.000791887;0.003562941
0.07718254;-0.01809301;0.001630422;-0.010954843
0.077380952;-0.009729046;0.000303477;0.002700462
0.077579365;-0.001034595;0.000867504;0.00531341
0.077777778;0.004986916;0.000894509;-0.001318322
0.07797619;-0.003320001;0.000143695;-0.008815513
0.078174603;0.011878156;0.002022274;0.001233114
0.078373016;0.009254292;-0.001904402;-0.012604461
0.078571429;0.00349487;0.010589737;0.01356758
0.078769841;-0.011823976;0.009789195;-0.014996992
0.078968254;0.007761512;-0.002843214;0.013532414
0.079166667;-0.002478245;0.003170747;-0.002996908
0.079365079;0.003886551;-0.001326613;-0.003093229
0.079563492;0.013297387;0.002702981;-0.006323801
0.079761905;-0.00855014;-0.001354538;-0.002300845
0.079960317;-0.002811107;-0.01307272;-0.006874786
0.08015873;0.005480342;-0.018120112;-0.001233326
0.080357143;-0.002446942;-0.009655072;-0.010265337
0.080555556;0.006238901;-0.00360355;-0.016331898
0.080753968;-0.004907578;-0.012654839;-0.003527509
0.080952381;0.014986896;0.004406139;-0.003551589
0.081150794;-3.23834E-05;-0.001509071;-0.007282482
0.081349206;-0.007442615;0.002469379;0.006973519
0.081547619;-0.006117343;-0.00081298;0.001737727
0.081746032;-0.006552916;0.002187751;0.004686131
0.081944444;-0.006738439;-0.000617394;0.002842082
0.082142857;0.005993315;0.002099737;0.003985657
0.08234127;0.012130376;-0.000794355;0.003500714
0.082539683;0.006009732;0.002563566;-0.012228356
0.082738095;-0.019613731;-0.001629055;-0.011409984
0.082936508;-0.007808677;0.005205959;0.005347027
0.083134921;-0.001876786;0.013841335;8.11976E-06
0.083333333;0.009799798;-0.001035437;-0.01276003
0.083531746;0.011423361;0.001410551;0.015650763
0.083730159;0.001587324;0.000435494;0.010266079
0.083928571;-0.00710925;0.000796128;0.011432304
0.084126984;-0.008216876;0.000906806;0.013502611
0.084325397;0.005960096;0.000429511;-0.000910745
0.08452381;-0.001730766;0.001100372;0.007471813
0.084722222;0.004082561;0.000281561;-0.011885033
0.084920635;0.012467992;0.001391034;0.001435889
0.085119048;0.007207573;-0.000147212;-0.009486185
0.08531746;-0.004528183;0.001894332;0.000285162
0.085515873;0.010458086;-0.001051739;-0.009234296
0.085714286;0.006658957;0.005168635;0.00202383
0.085912698;-0.008286606;0.014336549;0.01066698
0.086111111;-0.00575361;-0.002570067;0.009799852
0.086309524;-0.006285227;0.003376461;-0.011346088
0.086507937;-0.007851185;-0.002685901;0.00346805
0.086706349;0.002276529;0.011919383;-0.02156143
0.086904762;0.011861444;0.008597478;0.003518476
0.087103175;0.008408014;-0.002736036;0.000420345
0.087301587;0.010035493;0.003447443;0.007645501
0.0875;0.009705835;-0.002132507;-0.013259874
0.087698413;-0.005139529;0.017939817;-0.010268913
0.087896825;-0.006592776;-0.001619557;-0.014869676
0.088095238;-0.007044658;-0.012698354;0.0089785
0.088293651;-0.005071576;0.000437908;0.015232934
0.088492063;-0.009212555;0.001993175;0.004295839
0.088690476;0.001283676;-0.001193795;0.00157
0.088888889;0.002928105;0.003804989;0.006616964
0.089087302;-0.000453103;-0.008171043;-0.001253472
0.089285714;0.004371204;-0.015398968;0.016966714
0.089484127;-0.002871107;-0.017269915;0.00128509
0.08968254;0.017008167;-0.003333317;-0.017647014
0.089880952;-0.006995342;0.000614922;0.001380099
0.090079365;-0.004255976;0.013959568;0.004390253
0.090277778;-0.008762495;0.017402187;0.002530946
0.09047619;0.010655683;0.001886114;0.005291237
0.090674603;0.008591112;-0.000998771;0.000159039
0.090873016;0.009089832;0.004789427;-0.008820043
0.091071429;-0.009643314;0.013669215;0.000135316
0.091269841;-0.004006031;-0.000116823;-0.009555088
0.091468254;-0.008533164;-0.000253793;0.002183212
0.091666667;-0.004491452;0.003873285;-0.017783032
0.091865079;-0.008398735;-0.010535473;-0.008080827
0.092063492;-0.004539221;-0.005145103;-0.017400847
0.092261905;-0.008275572;-0.009413462;0.001724972
0.092460317;-0.004523187;0.00375713;-0.007993208
0.09265873;-0.008972009;0.023486391;-0.013593183
0.092857143;0.009187218;-0.00105889;-0.012042509
0.093055556;-0.005332998;0.00273817;-0.012584554
0.093253968;0.008873027;-0.000797615;-0.012027727
0.093452381;0.010723074;0.001518868;0.005367531
0.093650794;0.004581724;0.001231149;-0.000322686
0.093849206;-0.024595159;-0.003626581;-0.010819302
0.094047619;0.003721208;-0.012213422;0.008170618
0.094246032;0.007922449;-0.001212319;-0.005057441
0.094444444;0.011940551;-0.015370093;-0.007773028
0.094642857;0.006630336;0.010497242;0.009350909
0.09484127;0.013633449;-0.01661021;-0.010142313
0.095039683;-0.004868082;-0.001104955;-0.001628981
0.095238095;0.006055825;-0.000790682;0.005052103
0.095436508;0.010066733;0.002966598;0.003066076
0.095634921;0.009987113;-0.001809422;0.003499402
0.095833333;0.008017533;0.003142662;0.004531635
0.096031746;-0.00410844;-0.018181132;0.018237962
0.096230159;0.00726356;0.006989192;0.003018154
0.096428571;-0.005046341;-0.008504063;0.003071202
0.096626984;0.010550049;-0.007491579;0.005424751
0.096825397;-0.017753126;-0.002752833;-0.003598796
0.09702381;-0.016647417;0.012643583;-0.007668005
0.097222222;0.007984039;0.000721395;0.006094708
0.097420635;0.036936753;-0.018548534;0.010384335
0.097619048;-0.013282598;-0.015493706;0.01618029
0.09781746;-0.000515744;-0.002924083;-0.015838848
0.098015873;0.000925705;-0.010842497;0.004805817
0.098214286;-0.010088825;-0.003923364;-0.013178931
0.098412698;0.009955384;0.003970452;0.005185498
0.098611111;-0.005664058;0.012917604;0.015644445
0.098809524;0.008270875;-0.01440879;-0.010528432
0.099007937;-0.004968639;0.003476146;0.004066362
0.099206349;0.00824079;-0.00427568;0.00413896
0.099404762;-0.005965221;-0.01682365;0.002444638
0.099603175;0.011211552;-0.01116539;0.005268587
0.099801587;-0.016987161;0.012865849;0.00060512
0.1;0.011307233;0.007881738;0.01433505
0.100198413;-0.012846859;0.000272337;0.012657179
0.100396825;-0.024536316;-0.010316489;-0.011332737
0.100595238;-0.011403487;-0.005808797;-0.000643359
0.100793651;0.009757802;0.004415028;0.00555469
0.100992063;-0.005553659;-0.002189243;0.015773906
0.101190476;0.008477774;0.0035237;0.022762074
0.101388889;-0.005641188;-0.002251506;-0.002553926
0.101587302;0.009405934;0.004398264;-0.006284343
0.101785714;-0.007908936;-0.005995499;-0.002936588
0.101984127;0.016805321;-0.010682838;-0.003389822
0.10218254;-0.001296777;0.00203646;0.019695415
0.102380952;-0.003709428;0.001012634;-0.007487284
0.102579365;-0.011382255;-0.000611071;-0.013825284
0.102777778;0.007904303;0.003966991;-0.003780828
0.10297619;-0.003461964;-0.013814019;0.014869584
0.103174603;0.005943534;0.008467711;0.024420633
0.103373016;-0.00215933;0.007567413;-0.022146867
0.103571429;-0.008139396;-0.00313668;-0.002692924
0.103769841;-0.005826521;0.00356539;0.006538762
0.103968254;-0.005740761;-0.001525654;0.001929774
0.104166667;0.009796408;0.002706427;0.003892674
0.104365079;-0.010888693;-0.001023345;0.006445302
0.104563492;0.001246654;0.00221939;0.018326177
0.104761905;0.003632315;-0.000370264;-2.49012E-05
0.104960317;-0.001608747;0.001336858;0.001272692
0.10515873;0.005925894;0.001356311;-0.019602404
0.105357143;-0.005251087;-0.008075969;0.000821008
0.105555556;0.020557128;-0.009247402;0.002101673
0.105753968;-0.020939566;0.006399557;0.005652918
0.105952381;-0.00753826;-0.004161529;0.001290335
0.106150794;-0.008593732;0.005499475;0.006008043
0.106349206;0.011182145;-0.00411157;0.000959052
0.106547619;-0.009739341;0.005947474;0.022197141
0.106746032;-0.000647276;-0.005268201;-0.002466307
0.106944444;0.003641807;0.008264106;-0.007204996
0.107142857;-0.000508945;-0.011141148;0.001104726
0.10734127;0.003903192;-0.003617631;0.011489047
0.107539683;-0.002039391;-0.012076207;0.013760461
0.107738095;0.011907824;0.004237678;0.002457751
0.107936508;0.00975192;7.11343E-05;0.001973643
0.108134921;0.000674945;-0.008412836;0.014668121
0.108333333;-0.009809976;-0.007595826;0.011327757
0.108531746;0.006616898;-0.005990574;-0.010652886
